Timestamp,Pref,Anomaly,Latency
142.0,400000.0,0,
142.5,400000.0,0,
143.0,400000.0,0,
143.5,400000.0,0,
144.0,400000.0,0,
144.5,400000.0,0,
145.0,400000.0,0,
145.5,400000.0,0,
146.0,400000.0,0,
146.5,400000.0,0,
147.0,400000.0,0,
147.5,400000.0,0,
148.0,400000.0,0,
148.5,400000.0,0,
149.0,400000.0,0,
149.5,400000.0,0,
150.0,400000.0,0,
150.5,400000.0,0,
151.0,400000.0,0,
151.5,400000.0,0,
152.0,400000.0,0,
152.5,400000.0,0,
153.0,400000.0,0,
153.5,400000.0,0,
154.0,400000.0,0,
154.5,400000.0,0,
155.0,400000.0,0,
155.5,400000.0,0,
156.0,400000.0,0,
156.5,400000.0,0,
157.0,400000.0,0,
157.5,400000.0,0,
158.0,400000.0,0,
158.5,400000.0,0,
159.0,400000.0,0,
159.5,400000.0,0,
160.0,400000.0,0,
160.5,400000.0,0,
161.0,400000.0,0,
161.5,400000.0,0,
162.0,400000.0,0,
162.5,400000.0,0,
163.0,400000.0,0,
163.5,400000.0,0,
164.0,400000.0,0,
164.5,400000.0,0,
165.0,400000.0,0,
165.5,400000.0,0,
166.0,400000.0,0,
166.5,400000.0,0,
167.0,400000.0,0,
167.5,400000.0,0,
168.0,400000.0,0,
168.5,400000.0,0,
169.0,400000.0,0,
169.5,400000.0,0,
170.0,400000.0,0,
170.5,400000.0,0,
171.0,400000.0,0,
171.5,400000.0,0,
172.0,400000.0,0,
172.5,400000.0,0,
173.0,400000.0,0,
173.5,400000.0,0,
174.0,400000.0,0,
174.5,400000.0,0,
175.0,400000.0,0,
175.5,400000.0,0,
176.0,400000.0,0,
176.5,400000.0,0,
177.0,400000.0,0,
177.5,400000.0,0,
178.0,400000.0,0,
178.5,400000.0,0,
179.0,400000.0,0,
179.5,400000.0,0,
180.0,400000.0,0,
180.5,400000.0,0,
181.0,400000.0,0,
181.5,400000.0,0,
182.0,400000.0,0,
182.5,400000.0,0,
183.0,400000.0,0,
183.5,400000.0,0,
184.0,400000.0,0,
184.5,400000.0,0,
185.0,400000.0,0,
185.5,400000.0,0,
186.0,400000.0,0,
186.5,400000.0,0,
187.0,400000.0,0,
187.5,400000.0,0,
188.0,400000.0,0,
188.5,400000.0,0,
189.0,400000.0,0,
189.5,400000.0,0,
190.0,400000.0,0,
190.5,400000.0,0,
191.0,400000.0,0,
191.5,400000.0,0,
192.0,400000.0,0,
192.5,400000.0,0,
193.0,400000.0,0,
193.5,400000.0,0,
194.0,400000.0,0,
194.5,400000.0,0,
195.0,400000.0,0,
195.5,400000.0,0,
196.0,400000.0,0,
196.5,400000.0,0,
197.0,400000.0,0,
197.5,400000.0,0,
198.0,400000.0,0,
198.5,400000.0,0,
199.0,400000.0,0,
199.5,400000.0,0,
200.0,400000.0,0,
200.5,400000.0,0,
201.0,400000.0,0,
201.5,400000.0,0,
202.0,400000.0,0,
202.5,400000.0,0,
203.0,400000.0,0,
203.5,400000.0,0,
204.0,400000.0,0,
204.5,400000.0,0,
205.0,400000.0,0,
205.5,400000.0,0,
206.0,400000.0,0,
206.5,400000.0,0,
207.0,400000.0,0,
207.5,400000.0,0,
208.0,400000.0,0,
208.5,400000.0,0,
209.0,400000.0,0,
209.5,400000.0,0,
210.0,400000.0,0,
210.5,400000.0,0,
211.0,400000.0,0,
211.5,400000.0,0,
212.0,400000.0,0,
212.5,400000.0,0,
213.0,400000.0,0,
213.5,400000.0,0,
214.0,400000.0,0,
214.5,400000.0,0,
215.0,400000.0,0,
215.5,400000.0,0,
216.0,400000.0,0,
216.5,400000.0,0,
217.0,400000.0,0,
217.5,400000.0,0,
218.0,400000.0,0,
218.5,400000.0,0,
219.0,400000.0,0,
219.5,400000.0,0,
220.0,400000.0,0,
220.5,400000.0,0,
221.0,400000.0,0,
221.5,400000.0,0,
222.0,400000.0,0,
222.5,400000.0,0,
223.0,400000.0,0,
223.5,400000.0,0,
224.0,400000.0,0,
224.5,400000.0,0,
225.0,400000.0,0,
225.5,400000.0,0,
226.0,400000.0,0,
226.5,400000.0,0,
227.0,400000.0,0,
227.5,400000.0,0,
228.0,400000.0,0,
228.5,400000.0,0,
229.0,400000.0,0,
229.5,400000.0,0,
230.0,400000.0,0,
230.5,400000.0,0,
231.0,400000.0,0,
231.5,400000.0,0,
232.0,400000.0,0,
232.5,400000.0,0,
233.0,400000.0,0,
233.5,400000.0,0,
234.0,400000.0,0,
234.5,400000.0,0,
235.0,400000.0,0,
235.5,400000.0,0,
236.0,400000.0,0,
236.5,400000.0,0,
237.0,400000.0,0,
237.5,400000.0,0,
238.0,400000.0,0,
238.5,400000.0,0,
239.0,400000.0,0,
239.5,400000.0,0,
240.0,400000.0,0,
240.5,400000.0,0,
241.0,400000.0,0,
241.5,400000.0,0,
242.0,400000.0,0,
242.5,400000.0,0,
243.0,400000.0,0,
243.5,400000.0,0,
244.0,400000.0,0,
244.5,400000.0,0,
245.0,400000.0,0,
245.5,400000.0,0,
246.0,400000.0,0,
246.5,400000.0,0,
247.0,400000.0,0,
247.5,400000.0,0,
248.0,400000.0,0,
248.5,400000.0,0,
249.0,400000.0,0,
249.5,400000.0,0,
250.0,400000.0,0,
250.5,400000.0,0,
251.0,400000.0,0,
251.5,400000.0,0,
252.0,400000.0,0,
252.5,400000.0,0,
253.0,400000.0,0,
253.5,400000.0,0,
254.0,400000.0,0,
254.5,400000.0,0,
255.0,400000.0,0,
255.5,400000.0,0,
256.0,400000.0,0,
256.5,400000.0,0,
257.0,400000.0,0,
257.5,400000.0,0,
258.0,400000.0,0,
258.5,400000.0,0,
259.0,400000.0,0,
259.5,400000.0,0,
260.0,400000.0,0,
260.5,400000.0,0,
261.0,400000.0,0,
261.5,400000.0,0,
262.0,400000.0,0,
262.5,400000.0,0,
263.0,400000.0,0,
263.5,400000.0,0,
264.0,400000.0,0,
264.5,400000.0,0,
265.0,400000.0,0,
265.5,400000.0,0,
266.0,400000.0,0,
266.5,400000.0,0,
267.0,400000.0,0,
267.5,400000.0,0,
268.0,400000.0,0,
268.5,400000.0,0,
269.0,400000.0,0,
269.5,400000.0,0,
270.0,400000.0,0,
270.5,400000.0,0,
271.0,400000.0,0,
271.5,400000.0,0,
272.0,400000.0,0,
272.5,400000.0,0,
273.0,400000.0,0,
273.5,400000.0,0,
274.0,400000.0,0,
274.5,400000.0,0,
275.0,400000.0,0,
275.5,400000.0,0,
276.0,400000.0,0,
276.5,400000.0,0,
277.0,400000.0,0,
277.5,400000.0,0,
278.0,400000.0,0,
278.5,400000.0,0,
279.0,400000.0,0,
279.5,400000.0,0,
280.0,400000.0,0,
280.5,400000.0,0,
281.0,400000.0,0,
281.5,400000.0,0,
282.0,400000.0,0,
282.5,400000.0,0,
283.0,400000.0,0,
283.5,400000.0,0,
284.0,400000.0,0,
284.5,400000.0,0,
285.0,400000.0,0,
285.5,400000.0,0,
286.0,400000.0,0,
286.5,400000.0,0,
287.0,400000.0,0,
287.5,400000.0,0,
288.0,400000.0,0,
288.5,400000.0,0,
289.0,400000.0,0,
289.5,400000.0,0,
290.0,400000.0,0,
290.5,400000.0,0,
291.0,400000.0,0,
291.5,400000.0,0,
292.0,400000.0,0,
292.5,400000.0,0,
293.0,400000.0,0,
293.5,400000.0,0,
294.0,400000.0,0,
294.5,400000.0,0,
295.0,400000.0,0,
295.5,400000.0,0,
296.0,400000.0,0,
296.5,400000.0,0,
297.0,400000.0,0,
297.5,400000.0,0,
298.0,400000.0,0,
298.5,400000.0,0,
299.0,400000.0,0,
299.5,400000.0,0,
300.0,400000.0,0,
300.5,400000.0,0,
301.0,400000.0,0,
301.5,400000.0,0,
302.0,400000.0,0,
302.5,400000.0,0,
303.0,400000.0,0,
303.5,400000.0,0,
304.0,400000.0,0,
304.5,400000.0,0,
305.0,400000.0,0,
305.5,400000.0,0,
306.0,400000.0,0,
306.5,400000.0,0,
307.0,400000.0,0,
307.5,400000.0,0,
308.0,400000.0,0,
308.5,400000.0,0,
309.0,400000.0,0,
309.5,400000.0,0,
310.0,400000.0,0,
310.5,400000.0,0,
311.0,400000.0,0,
311.5,400000.0,0,
312.0,400000.0,0,
312.5,400000.0,0,
313.0,400000.0,0,
313.5,400000.0,0,
314.0,400000.0,0,
314.5,400000.0,0,
315.0,400000.0,0,
315.5,400000.0,0,
316.0,400000.0,0,
316.5,400000.0,0,
317.0,400000.0,0,
317.5,400000.0,0,
318.0,400000.0,0,
318.5,400000.0,0,
319.0,400000.0,0,
319.5,400000.0,0,
320.0,400000.0,0,
320.5,400000.0,0,
321.0,400000.0,0,
321.5,400000.0,0,
322.0,400000.0,0,
322.5,400000.0,0,
323.0,400000.0,0,
323.5,400000.0,0,
324.0,400000.0,0,
324.5,400000.0,0,
325.0,400000.0,0,
325.5,400000.0,0,
326.0,400000.0,0,
326.5,400000.0,0,
327.0,400000.0,0,
327.5,400000.0,0,
328.0,400000.0,0,
328.5,400000.0,0,
329.0,400000.0,0,
329.5,400000.0,0,
330.0,400000.0,0,
330.5,400000.0,0,
331.0,400000.0,0,
331.5,400000.0,0,
332.0,400000.0,0,
332.5,400000.0,0,
333.0,400000.0,0,
333.5,400000.0,0,
334.0,400000.0,0,
334.5,400000.0,0,
335.0,400000.0,0,
335.5,400000.0,0,
336.0,400000.0,0,
336.5,400000.0,0,
337.0,400000.0,0,
337.5,400000.0,0,
338.0,400000.0,0,
338.5,400000.0,0,
339.0,400000.0,0,
339.5,400000.0,0,
340.0,400000.0,0,
340.5,400000.0,0,
341.0,400000.0,0,
341.5,400000.0,0,
342.0,400000.0,0,
342.5,400000.0,0,
343.0,400000.0,0,
343.5,400000.0,0,
344.0,400000.0,0,
344.5,400000.0,0,
345.0,400000.0,0,
345.5,400000.0,0,
346.0,400000.0,0,
346.5,400000.0,0,
347.0,400000.0,0,
347.5,400000.0,0,
348.0,400000.0,0,
348.5,400000.0,0,
349.0,400000.0,0,
349.5,400000.0,0,
350.0,400000.0,0,
350.5,400000.0,0,
351.0,400000.0,0,
351.5,400000.0,0,
352.0,400000.0,0,
352.5,400000.0,0,
353.0,400000.0,0,
353.5,400000.0,0,
354.0,400000.0,0,
354.5,400000.0,0,
355.0,400000.0,0,
355.5,400000.0,0,
356.0,400000.0,0,
356.5,400000.0,0,
357.0,400000.0,0,
357.5,400000.0,0,
358.0,400000.0,0,
358.5,400000.0,0,
359.0,400000.0,0,
359.5,400000.0,0,
360.0,400000.0,0,
360.5,400000.0,0,
361.0,400000.0,0,
361.5,400000.0,0,
362.0,400000.0,0,
362.5,400000.0,0,
363.0,400000.0,0,
363.5,400000.0,0,
364.0,400000.0,0,
364.5,400000.0,0,
365.0,400000.0,0,
365.5,400000.0,0,
366.0,400000.0,0,
366.5,400000.0,0,
367.0,400000.0,0,
367.5,400000.0,0,
368.0,400000.0,0,
368.5,400000.0,0,
369.0,400000.0,0,
369.5,400000.0,0,
370.0,400000.0,0,
370.5,400000.0,0,
371.0,400000.0,0,
371.5,400000.0,0,
372.0,400000.0,0,
372.5,400000.0,0,
373.0,400000.0,0,
373.5,400000.0,0,
374.0,400000.0,0,
374.5,400000.0,0,
375.0,400000.0,0,
375.5,400000.0,0,
376.0,400000.0,0,
376.5,400000.0,0,
377.0,400000.0,0,
377.5,400000.0,0,
378.0,400000.0,0,
378.5,400000.0,0,
379.0,400000.0,0,
379.5,400000.0,0,
380.0,400000.0,0,
380.5,400000.0,0,
381.0,400000.0,0,
381.5,400000.0,0,
382.0,400000.0,0,
382.5,400000.0,0,
383.0,400000.0,0,
383.5,400000.0,0,
384.0,400000.0,0,
384.5,400000.0,0,
385.0,400000.0,0,
385.5,400000.0,0,
386.0,400000.0,0,
386.5,400000.0,0,
387.0,400000.0,0,
387.5,400000.0,0,
388.0,400000.0,0,
388.5,400000.0,0,
389.0,400000.0,0,
389.5,400000.0,0,
390.0,400000.0,0,
390.5,400000.0,0,
391.0,400000.0,0,
391.5,400000.0,0,
392.0,400000.0,0,
392.5,400000.0,0,
393.0,400000.0,0,
393.5,400000.0,0,
394.0,400000.0,0,
394.5,400000.0,0,
395.0,400000.0,0,
395.5,400000.0,0,
396.0,400000.0,0,
396.5,400000.0,0,
397.0,400000.0,0,
397.5,400000.0,0,
398.0,400000.0,0,
398.5,400000.0,0,
399.0,400000.0,0,
399.5,400000.0,0,
400.0,400000.0,0,
400.5,400000.0,0,
401.0,400000.0,0,
401.5,400000.0,0,
402.0,400000.0,0,
402.5,400000.0,0,
403.0,400000.0,0,
403.5,400000.0,0,
404.0,400000.0,0,
404.5,400000.0,0,
405.0,400000.0,0,
405.5,400000.0,0,
406.0,400000.0,0,
406.5,400000.0,0,
407.0,400000.0,0,
407.5,400000.0,0,
408.0,400000.0,0,
408.5,400000.0,0,
409.0,400000.0,0,
409.5,400000.0,0,
410.0,400000.0,0,
410.5,400000.0,0,
411.0,400000.0,0,
411.5,400000.0,0,
412.0,400000.0,0,
412.5,400000.0,0,
413.0,400000.0,0,
413.5,400000.0,0,
414.0,400000.0,0,
414.5,400000.0,0,
415.0,400000.0,0,
415.5,400000.0,0,
416.0,400000.0,0,
416.5,400000.0,0,
417.0,400000.0,0,
417.5,400000.0,0,
418.0,400000.0,0,
418.5,400000.0,0,
419.0,400000.0,0,
419.5,400000.0,0,
420.0,400000.0,0,
420.5,400000.0,0,
421.0,400000.0,0,
421.5,400000.0,0,
422.0,400000.0,0,
422.5,400000.0,0,
423.0,400000.0,0,
423.5,400000.0,0,
424.0,400000.0,0,
424.5,400000.0,0,
425.0,400000.0,0,
425.5,400000.0,0,
426.0,400000.0,0,
426.5,400000.0,0,
427.0,400000.0,0,
427.5,400000.0,0,
428.0,400000.0,0,
428.5,400000.0,0,
429.0,400000.0,0,
429.5,400000.0,0,
430.0,400000.0,0,
430.5,400000.0,0,
431.0,400000.0,0,
431.5,400000.0,0,
432.0,400000.0,0,
432.5,400000.0,0,
433.0,400000.0,0,
433.5,400000.0,0,
434.0,400000.0,0,
434.5,400000.0,0,
435.0,400000.0,0,
435.5,400000.0,0,
436.0,400000.0,0,
436.5,400000.0,0,
437.0,400000.0,0,
437.5,400000.0,0,
438.0,400000.0,0,
438.5,400000.0,0,
439.0,400000.0,0,
439.5,400000.0,0,
440.0,400000.0,0,
440.5,400000.0,0,
441.0,400000.0,0,
441.5,400000.0,0,
442.0,400000.0,0,
442.5,400000.0,0,
443.0,400000.0,0,
443.5,400000.0,0,
444.0,400000.0,0,
444.5,400000.0,0,
445.0,400000.0,0,
445.5,400000.0,0,
446.0,400000.0,0,
446.5,400000.0,0,
447.0,400000.0,0,
447.5,400000.0,0,
448.0,400000.0,0,
448.5,400000.0,0,
449.0,400000.0,0,
449.5,400000.0,0,
450.0,400000.0,0,
450.5,400000.0,0,
451.0,400000.0,0,
451.5,400000.0,0,
452.0,400000.0,0,
452.5,400000.0,0,
453.0,400000.0,0,
453.5,400000.0,0,
454.0,400000.0,0,
454.5,400000.0,0,
455.0,400000.0,0,
455.5,400000.0,0,
456.0,400000.0,0,
456.5,400000.0,0,
457.0,400000.0,0,
457.5,400000.0,0,
458.0,400000.0,0,
458.5,400000.0,0,
459.0,400000.0,0,
459.5,400000.0,0,
460.0,400000.0,0,
460.5,400000.0,0,
461.0,400000.0,0,
461.5,400000.0,0,
462.0,400000.0,0,
462.5,400000.0,0,
463.0,400000.0,0,
463.5,400000.0,0,
464.0,400000.0,0,
464.5,400000.0,0,
465.0,400000.0,0,
465.5,400000.0,0,
466.0,400000.0,0,
466.5,400000.0,0,
467.0,400000.0,0,
467.5,400000.0,0,
468.0,400000.0,0,
468.5,400000.0,0,
469.0,400000.0,0,
469.5,400000.0,0,
470.0,400000.0,0,
470.5,400000.0,0,
471.0,400000.0,0,
471.5,400000.0,0,
472.0,400000.0,0,
472.5,400000.0,0,
473.0,400000.0,0,
473.5,400000.0,0,
474.0,400000.0,0,
474.5,400000.0,0,
475.0,400000.0,0,
475.5,400000.0,0,
476.0,400000.0,0,
476.5,400000.0,0,
477.0,400000.0,0,
477.5,400000.0,0,
478.0,400000.0,0,
478.5,400000.0,0,
479.0,400000.0,0,
479.5,400000.0,0,
480.0,400000.0,0,
480.5,400000.0,0,
481.0,400000.0,0,
481.5,400000.0,0,
482.0,400000.0,0,
482.5,400000.0,0,
483.0,400000.0,0,
483.5,400000.0,0,
484.0,400000.0,0,
484.5,400000.0,0,
485.0,400000.0,0,
485.5,400000.0,0,
486.0,400000.0,0,
486.5,400000.0,0,
487.0,400000.0,0,
487.5,400000.0,0,
488.0,400000.0,0,
488.5,400000.0,0,
489.0,400000.0,0,
489.5,400000.0,0,
490.0,400000.0,0,
490.5,400000.0,0,
491.0,400000.0,0,
491.5,400000.0,0,
492.0,400000.0,0,
492.5,400000.0,0,
493.0,400000.0,0,
493.5,400000.0,0,
494.0,400000.0,0,
494.5,400000.0,0,
495.0,400000.0,0,
495.5,400000.0,0,
496.0,400000.0,0,
496.5,400000.0,0,
497.0,400000.0,0,
497.5,400000.0,0,
498.0,400000.0,0,
498.5,400000.0,0,
499.0,400000.0,0,
499.5,400000.0,0,
500.0,400000.0,0,
500.5,400000.0,0,
501.0,400000.0,0,
501.5,400000.0,0,
502.0,400000.0,0,
502.5,400000.0,0,
503.0,400000.0,0,
503.5,400000.0,0,
504.0,400000.0,0,
504.5,400000.0,0,
505.0,400000.0,0,
505.5,400000.0,0,
506.0,400000.0,0,
506.5,400000.0,0,
507.0,400000.0,0,
507.5,400000.0,0,
508.0,400000.0,0,
508.5,400000.0,0,
509.0,400000.0,0,
509.5,400000.0,0,
510.0,400000.0,0,
510.5,400000.0,0,
511.0,400000.0,0,
511.5,400000.0,0,
512.0,400000.0,0,
512.5,400000.0,0,
513.0,400000.0,0,
513.5,400000.0,0,
514.0,400000.0,0,
514.5,400000.0,0,
515.0,400000.0,0,
515.5,400000.0,0,
516.0,400000.0,0,
516.5,400000.0,0,
517.0,400000.0,0,
517.5,400000.0,0,
518.0,400000.0,0,
518.5,400000.0,0,
519.0,400000.0,0,
519.5,400000.0,0,
520.0,400000.0,0,
520.5,400000.0,0,
521.0,400000.0,0,
521.5,400000.0,0,
522.0,400000.0,0,
522.5,400000.0,0,
523.0,400000.0,0,
523.5,400000.0,0,
524.0,400000.0,0,
524.5,400000.0,0,
525.0,400000.0,0,
525.5,400000.0,0,
526.0,400000.0,0,
526.5,400000.0,0,
527.0,400000.0,0,
527.5,400000.0,0,
528.0,400000.0,0,
528.5,400000.0,0,
529.0,400000.0,0,
529.5,400000.0,0,
530.0,400000.0,0,
530.5,400000.0,0,
531.0,400000.0,0,
531.5,400000.0,0,
532.0,400000.0,0,
532.5,400000.0,0,
533.0,400000.0,0,
533.5,400000.0,0,
534.0,400000.0,0,
534.5,400000.0,0,
535.0,400000.0,0,
535.5,400000.0,0,
536.0,400000.0,0,
536.5,400000.0,0,
537.0,400000.0,0,
537.5,400000.0,0,
538.0,400000.0,0,
538.5,400000.0,0,
539.0,400000.0,0,
539.5,400000.0,0,
540.0,400000.0,0,
540.5,400000.0,0,
541.0,400000.0,0,
541.5,400000.0,0,
542.0,400000.0,0,
542.5,400000.0,0,
543.0,400000.0,0,
543.5,400000.0,0,
544.0,400000.0,0,
544.5,400000.0,0,
545.0,400000.0,0,
545.5,400000.0,0,
546.0,400000.0,0,
546.5,400000.0,0,
547.0,400000.0,0,
547.5,400000.0,0,
548.0,400000.0,0,
548.5,400000.0,0,
549.0,400000.0,0,
549.5,400000.0,0,
550.0,400000.0,0,
550.5,400000.0,0,
551.0,400000.0,0,
551.5,400000.0,0,
552.0,400000.0,0,
552.5,400000.0,0,
553.0,400000.0,0,
553.5,400000.0,0,
554.0,400000.0,0,
554.5,400000.0,0,
555.0,400000.0,0,
555.5,400000.0,0,
556.0,400000.0,0,
556.5,400000.0,0,
557.0,400000.0,0,
557.5,400000.0,0,
558.0,400000.0,0,
558.5,400000.0,0,
559.0,400000.0,0,
559.5,400000.0,0,
560.0,400000.0,0,
560.5,400000.0,0,
561.0,400000.0,0,
561.5,400000.0,0,
562.0,400000.0,0,
562.5,400000.0,0,
563.0,400000.0,0,
563.5,400000.0,0,
564.0,400000.0,0,
564.5,400000.0,0,
565.0,400000.0,0,
565.5,400000.0,0,
566.0,400000.0,0,
566.5,400000.0,0,
567.0,400000.0,0,
567.5,400000.0,0,
568.0,400000.0,0,
568.5,400000.0,0,
569.0,400000.0,0,
569.5,400000.0,0,
570.0,400000.0,0,
570.5,400000.0,0,
571.0,400000.0,0,
571.5,400000.0,0,
572.0,400000.0,0,
572.5,400000.0,0,
573.0,400000.0,0,
573.5,400000.0,0,
574.0,400000.0,0,
574.5,400000.0,0,
575.0,400000.0,0,
575.5,400000.0,0,
576.0,400000.0,0,
576.5,400000.0,0,
577.0,400000.0,0,
577.5,400000.0,0,
578.0,400000.0,0,
578.5,400000.0,0,
579.0,400000.0,0,
579.5,400000.0,0,
580.0,400000.0,0,
580.5,400000.0,0,
581.0,400000.0,0,
